# doc pdvd/50 r2 d51_dqdx_rr_apa.py det=pdvd ref=stm/pdvd_ref_dqdx_045.json status=0 max_abs_x=305 low_thr=21586 (0.40 x plateau 53965.5) complete_max_flow=0.05 files=120
det	event	block	cluster	status	npts	nkept	ngood	length	len_kept	pts_per_cm	kink	exit_L	left_L	has_left	f_low	rrmin	rrmax	reach	nbins	contrast	k_muon	shape_muon	k_proton	shape_proton	best	med_chi2	doc55	complete	n_u0	n_u1	med_0_1	med_1_2	med_2_3	med_3_5	med_5_7	med_7_10	med_10_15	med_15_20	med_20_30	med_30_40	med_40_60	n_0_1	n_1_2	n_2_3	n_3_5	n_5_7	n_7_10	n_10_15	n_15_20	n_20_30	n_30_40	n_40_60
pdvd	039349_7_d51vstm	650	65	0	162	162	119	104.1950	104.1950	1.1421	162	103.9559	0.0000	0	0.0420	0.0000	76.6467	1	8	1.9626	0.6458	0.2341	0.3906	0.2758	muon	1.3092	0	1	0	119	nan	nan	nan	61133	51296	42810	36171	27448	36883	47844	52798	2	1	1	3	4	5	8	7	15	14	33
pdvd	039349_7_d51vstm	670	67	0	83	83	23	53.6526	53.6526	0.4287	83	54.2526	0.0000	0	0.0000	0.0000	15.1079	0	3	nan	1.0398	0.0325	0.6035	0.0303	proton	2.2709	0	1	0	23	nan	nan	nan	nan	87158	75185	68257	nan	nan	nan	nan	2	1	2	2	4	3	8	1	0	0	0
pdvd	039349_80_d51vstm	270	27	0	55	55	55	34.7180	34.7180	1.5842	55	35.3180	0.0000	0	0.1455	0.0000	34.7180	1	7	0.3693	0.5181	0.3315	0.3083	0.3314	proton	0.7965	0	0	55	0	nan	nan	nan	28470	34114	39715	43011	52461	42202	20371	nan	2	1	2	4	3	4	8	8	16	7	0
pdvd	039349_80_d51vstm	480	48	0	92	92	80	57.4103	57.4103	1.3935	92	58.0103	0.0000	0	0.5875	0.0000	57.4103	1	9	5.2507	0.1634	1.0911	0.0997	1.1205	muon	3.2158	0	0	0	80	35829	nan	nan	20716	19757	14115	3456	3033	1687	28056	53113	3	1	2	3	3	5	7	8	11	15	22
pdvd	039349_80_d51vstm	560	56	0	537	537	537	350.6955	350.6955	1.5312	537	348.1479	0.0000	0	0.0484	0.0000	350.6955	1	8	1.9672	0.7059	0.2679	0.4269	0.2697	muon	1.6216	0	1	0	537	nan	nan	nan	51091	50207	55144	54747	66277	45561	23173	46659	2	1	1	4	3	4	9	8	14	15	32
pdvd	039349_80_d51vstm	700	70	0	457	455	455	299.4806	297.9270	1.5272	454	287.8041	2.1589	1	0.0352	0.0000	297.9270	1	8	0.9780	1.1195	0.0845	0.6771	0.1051	muon	1.3017	0	1	294	161	nan	nan	nan	80462	88253	88278	80641	73779	67495	65723	61190	2	2	2	3	3	5	7	8	16	15	32
pdvd	039349_81_d51vstm	140	14	0	286	286	224	188.3995	188.3995	1.1890	286	186.5307	0.0000	0	0.0402	0.0000	147.1991	1	8	0.5547	0.8268	0.2279	0.5001	0.2696	muon	1.6060	0	1	224	0	nan	nan	nan	45770	55764	54289	57313	59073	55650	57125	60074	2	1	1	3	3	5	6	7	15	16	32
pdvd	039349_81_d51vstm	210	21	0	436	436	364	278.6259	278.6259	1.3064	436	279.2259	0.0000	0	0.0440	0.0000	234.3224	1	7	1.0681	0.8863	0.1826	0.5394	0.2228	muon	2.0669	0	1	364	0	nan	nan	nan	53094	nan	69522	55491	56089	54389	58765	59898	2	1	2	4	2	5	8	8	16	16	33
pdvd	039349_81_d51vstm	250	25	0	137	137	117	86.6628	86.6628	1.3501	137	87.2628	0.0000	0	0.1111	0.0000	73.1743	1	8	0.4276	0.6856	0.4368	0.4147	0.4334	proton	1.6318	0	0	117	0	nan	nan	nan	33337	61044	59986	55679	63577	63803	16639	43652	2	2	1	4	3	5	7	7	16	15	33
pdvd	039349_81_d51vstm	410	41	0	62	60	60	40.7447	39.4700	1.5201	59	39.2944	2.0503	1	0.0833	0.0000	39.4700	1	7	2.4848	0.8908	0.2440	0.5302	0.2646	muon	1.6661	0	0	0	60	nan	nan	nan	59596	51502	82384	50155	60067	74619	58467	nan	2	1	2	3	3	5	7	7	15	15	0
pdvd	039349_81_d51vstm	440	44	0	224	224	88	151.3377	151.3377	0.5815	224	142.9275	0.0000	0	0.1136	0.0000	63.9858	1	8	0.8759	0.7578	0.6566	0.4583	0.6613	muon	2.3163	0	0	0	88	nan	nan	nan	17892	50444	77795	108402	61380	84277	21529	52637	2	2	1	3	3	5	8	8	9	9	31
pdvd	039349_81_d51vstm	450	45	0	111	111	11	127.3490	127.3490	0.0864	111	127.9490	0.0000	0	0.6364	0.0000	56.0908	1	2	nan	0.2677	0.0753	0.1684	0.1489	muon	4.5948	0	0	0	11	nan	nan	nan	nan	nan	nan	16760	nan	nan	nan	15856	2	1	0	0	0	0	4	0	0	0	4
pdvd	039349_81_d51vstm	510	51	0	109	109	42	70.2849	70.2849	0.5976	109	68.7116	0.0000	0	0.0000	0.0000	25.5837	1	6	1.0542	0.8152	0.1517	0.4797	0.1577	muon	1.6631	0	1	0	42	nan	nan	nan	65541	50736	70211	65170	48276	52738	nan	nan	2	1	2	4	3	5	8	8	9	0	0
pdvd	039349_81_d51vstm	540	54	0	98	98	92	64.8742	64.8742	1.4181	98	65.4742	0.0000	0	0.6522	0.0000	64.8742	1	8	0.2767	0.2992	0.5578	0.1810	0.5778	muon	5.3532	0	0	0	92	nan	nan	nan	38823	21943	8626	17613	12057	27063	46455	13426	2	2	2	3	3	4	9	9	15	15	25
pdvd	039349_81_d51vstm	560	56	0	127	127	68	80.4691	80.4691	0.8450	127	81.0691	0.0000	0	0.0000	0.0000	43.1626	1	7	2.0273	0.8998	0.0577	0.5473	0.0951	muon	1.2959	1	1	0	68	nan	nan	nan	nan	67032	60937	61524	57205	58157	53936	48983	2	1	2	2	3	6	7	8	16	15	6
pdvd	039349_81_d51vstm	620	62	0	102	75	12	64.0405	47.5068	0.2526	74	47.4178	17.2228	1	0.0000	0.0000	7.4402	0	1	nan	nan	nan	nan	nan	none	1.5134	0	0	0	12	nan	nan	nan	78101	nan	nan	nan	nan	nan	nan	nan	2	2	2	3	2	1	0	0	0	0	0
pdvd	039349_81_d51vstm	630	63	0	326	326	326	208.8803	208.8803	1.5607	326	209.4629	0.0000	0	0.0337	0.0000	208.8803	1	9	2.0504	0.9592	0.0930	0.5850	0.0892	proton	1.1493	1	1	0	326	125499	nan	nan	99886	76662	65178	65276	64004	58178	56442	52469	3	1	1	3	3	5	8	7	15	15	31
pdvd	039349_82_d51vstm	200	20	0	28	28	0	17.2541	17.2541	0.0000	28	17.8541	0.0000	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	2.4163	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_82_d51vstm	250	25	0	157	157	157	102.7350	102.7350	1.5282	157	103.3350	0.0000	0	0.0955	0.0000	102.7350	1	8	0.9622	0.8754	0.1182	0.5294	0.1628	muon	1.5086	0	0	157	0	nan	nan	nan	71956	67771	53372	55231	53388	56784	61487	52780	2	2	2	3	3	5	8	8	14	13	30
pdvd	039349_82_d51vstm	410	41	0	315	315	237	201.1990	201.1990	1.1779	315	201.5501	0.0000	0	0.0042	0.0000	151.4106	1	8	1.6433	1.1033	0.0538	0.6673	0.0590	muon	1.4330	0	1	0	237	nan	nan	nan	90381	90278	89117	75530	67587	68656	62244	56758	2	2	1	3	4	4	8	8	16	16	30
pdvd	039349_82_d51vstm	480	48	0	429	413	338	271.0785	260.4219	1.2979	412	260.3334	11.3451	1	0.0000	0.0000	214.5154	1	8	1.9917	1.0270	0.0648	0.6212	0.0732	muon	1.4768	0	1	0	338	nan	nan	nan	87211	78432	83861	74913	59214	62849	59477	53389	2	1	2	3	4	4	8	8	17	14	32
pdvd	039349_82_d51vstm	520	52	0	156	156	93	98.6592	98.6592	0.9426	156	99.2592	0.0000	0	0.0968	0.0000	57.2191	1	8	1.5962	0.7160	0.5434	0.4330	0.5730	muon	1.6490	0	0	0	93	nan	nan	nan	50442	93552	62644	18504	26513	34795	78153	71819	2	2	1	3	4	5	8	9	17	15	27
pdvd	039349_82_d51vstm	540	54	0	49	20	0	40.6505	12.3558	0.0000	19	12.3745	28.8760	1	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	2.1245	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_82_d51vstm	600	60	0	665	659	658	448.0542	443.7192	1.4829	658	431.6541	4.9810	1	0.0228	0.0000	443.7192	1	8	1.1136	0.9355	0.4091	0.5658	0.4288	muon	1.4434	0	1	261	397	nan	nan	nan	29795	96443	95644	57284	58058	65013	62001	65300	2	1	2	3	3	4	7	8	16	12	32
pdvd	039349_83_d51vstm	230	23	0	344	344	344	223.0899	223.0899	1.5420	344	223.6899	0.0000	0	0.0959	0.0000	223.0899	1	7	0.4254	0.7793	0.2018	0.4739	0.2365	muon	1.6740	0	0	344	0	nan	nan	nan	nan	43677	46472	57988	48382	61782	48086	47688	2	2	2	2	3	5	7	7	15	15	33
pdvd	039349_83_d51vstm	490	49	0	124	124	124	80.1071	80.1071	1.5479	124	80.7071	0.0000	0	0.0565	0.0000	80.1071	1	8	0.7157	0.7401	0.2070	0.4476	0.2439	muon	1.6246	0	0	0	124	nan	nan	nan	47320	45437	48236	53224	49957	52533	57594	44269	2	1	2	3	3	4	8	7	15	16	31
pdvd	039349_83_d51vstm	530	53	0	208	208	208	173.1948	173.1948	1.2010	208	173.7948	0.0000	0	0.1683	0.0000	173.1948	1	3	0.3791	0.2230	0.2261	0.1431	0.2558	muon	1.1001	0	0	0	208	nan	nan	nan	nan	nan	nan	nan	nan	12763	9747	16414	2	2	0	0	0	0	0	0	7	5	16
pdvd	039349_83_d51vstm	600	60	0	294	271	215	187.5862	172.8169	1.2441	270	172.8300	15.3562	1	0.1953	0.0000	136.1874	1	7	2.0778	0.7319	0.2228	0.4455	0.1797	proton	1.6457	0	0	0	215	nan	nan	nan	68486	nan	61703	59640	45681	50994	40835	24039	2	2	1	3	2	5	8	7	18	15	31
pdvd	039349_83_d51vstm	680	68	0	98	98	98	63.0666	63.0666	1.5539	98	63.6666	0.0000	0	0.1224	0.0000	63.0666	1	8	0.6773	0.7138	0.2245	0.4317	0.2609	muon	2.1903	0	0	0	98	nan	nan	nan	43008	42820	48233	54163	46270	50638	55567	44112	2	1	2	3	3	4	8	8	16	14	31
pdvd	039349_8_d51vstm	190	19	0	569	569	501	374.8611	374.8611	1.3365	569	374.3561	0.0000	0	0.0220	0.0000	328.6122	1	8	0.4234	0.9453	0.2682	0.5717	0.2967	muon	1.3188	0	1	501	0	nan	nan	nan	63416	50328	57895	60511	95154	69172	61723	57587	2	2	2	3	3	4	7	7	15	14	32
pdvd	039349_8_d51vstm	520	52	0	508	508	508	323.9287	323.9287	1.5682	508	324.5781	0.0000	0	0.0315	0.0000	323.9287	1	8	0.7464	0.8433	0.1849	0.5100	0.2210	muon	1.5538	0	1	0	508	nan	nan	nan	52481	54526	63665	53089	63318	56714	57317	52687	2	1	2	3	3	5	7	8	17	15	31
pdvd	039349_8_d51vstm	530	53	0	324	324	229	207.6859	207.6859	1.1026	324	208.3507	0.0000	0	0.0218	0.0000	148.0127	1	8	2.4202	0.9959	0.0998	0.6023	0.0652	proton	1.6129	1	1	0	229	nan	nan	nan	97659	89928	71248	71522	68421	55601	48073	48489	2	2	1	3	4	4	8	7	16	14	32
pdvd	039349_8_d51vstm	540	54	0	173	166	166	110.4391	105.6242	1.5716	165	105.4749	5.5642	1	0.0000	0.0000	105.6242	1	8	2.2140	1.0683	0.0798	0.6461	0.0795	proton	1.5471	1	1	0	166	nan	nan	nan	98166	81082	81074	66708	80066	62357	60920	53163	2	1	2	3	3	4	8	9	14	17	33
pdvd	039349_9_d51vstm	190	19	0	56	51	51	35.6347	32.9612	1.5473	50	32.8219	3.4128	1	0.0000	0.0000	32.9612	1	7	2.1360	1.0811	0.3144	0.6434	0.2873	proton	1.9272	0	1	51	0	nan	nan	nan	106830	105158	86779	83213	76383	73202	28415	nan	2	1	2	3	3	4	7	9	14	6	0
pdvd	039349_9_d51vstm	200	20	0	290	290	212	189.0325	189.0325	1.1215	290	189.6325	0.0000	0	0.0142	0.0000	140.7868	1	8	1.5878	0.9725	0.1264	0.5882	0.1664	muon	2.1307	0	1	212	0	nan	nan	nan	79056	60784	63918	70911	68030	59592	60972	60960	2	2	2	3	3	5	7	8	15	13	31
pdvd	039349_9_d51vstm	470	47	0	367	357	355	235.1573	228.6542	1.5526	356	228.6037	7.1536	1	0.0254	0.0000	227.2025	1	7	2.0106	1.0326	0.0371	0.6285	0.0557	muon	1.3750	1	1	0	355	nan	nan	nan	98406	nan	73539	71235	63040	62382	56192	56282	2	2	1	3	2	5	8	7	16	17	29
pdvd	039349_9_d51vstm	550	55	0	207	203	203	133.7540	131.3032	1.5460	202	131.3285	3.0254	1	0.0000	0.0000	131.3032	1	8	1.5627	0.8848	0.0220	0.5351	0.0567	muon	1.1544	0	1	0	203	nan	nan	nan	81734	68872	64286	58419	57054	53205	49834	48167	2	2	1	4	3	5	7	7	17	15	29
